timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
13923,88,-1044,348,-1184,-300,8,-223,287,699,
13943,-128,-1280,380,-1272,-376,4,-241,308,716,
13963,-224,-852,132,-1392,-436,-68,-236,299,736,
13983,-176,-12,108,-1424,-536,-140,-242,308,739,
14003,-176,996,-228,-1060,-504,-88,-238,316,738,
14023,-704,1016,-444,-708,-492,-40,-253,307,730,
14043,-1316,596,-140,-336,-328,-12,-234,317,741,
14063,-944,64,332,-200,-148,-40,-245,319,742,
14083,12,-492,452,-244,-84,-120,-242,310,756,
14103,700,-692,644,-356,-56,-212,-251,302,799,
14123,496,-612,748,-568,-28,-240,-257,317,782,
14143,496,-612,748,-812,-60,-216,-255,308,792,
